name	id	level	prev	n	estimate	lower	upper	se	p.value	q.value	subspecies	species	genus	family	order	class	phylum	superkingdom
Veillonellales sp.	HG3A.1225	order	0.0991864482335897	8973	0.0221758818060708	-0.0178015048777369	0.0621532684898784	0.0203942108922888	0.27690664905553	0.627880094386274	unclassified	unclassified	unclassified	unclassified	Veillonellales	Negativicutes	Firmicutes	Bacteria
Holdemanella sp.	HG3A.0366	genus	0.334002006018054	8973	0.0222574991912154	-0.0178856819301795	0.0624006803126102	0.020478790347741	0.277129986323842	0.627880094386274	unclassified	unclassified	Holdemanella	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1548	order	0.00757829042683606	8973	-0.0221219425326988	-0.062038107829437	0.0177942227640395	0.0203629208254645	0.277339540118608	0.627880094386274	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1827	order	0.00345480887105762	8973	0.0221290302743804	-0.0178444989341089	0.0621025594828697	0.0203922447897651	0.277876388606714	0.627880094386274	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Catenibacterium mitsuokai	HG3A.0775	species	0.121921319514098	8973	0.022358843881222	-0.0180413132098164	0.0627590009722605	0.0206098862625662	0.278013144211126	0.627880094386274	unclassified	Catenibacterium mitsuokai	Catenibacterium	Coprobacillaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria
Bacteroides sp.	HG3A.1931	genus	0.0147107990638582	8973	0.0221097002989159	-0.0178505697145156	0.0620699703123473	0.0203854786187432	0.278136877630507	0.627880094386274	unclassified	unclassified	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Intestinimonas massiliensis	HG3A.1304	species	0.0873732308035217	8973	0.0221445425049455	-0.0178876767200281	0.0621767617299192	0.0204221843228238	0.278244666378538	0.627880094386274	unclassified	Intestinimonas massiliensis	Intestinimonas	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidia sp.	HG3A.0795	class	0.0573944054385378	8973	-0.022124420867879	-0.0621455345553482	0.0178966928195901	0.0204165177308137	0.27854820381869	0.627880094386274	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteroidia	Bacteroidetes	Bacteria
Methanomassiliicoccales sp.	HG3A.1485	order	0.0148222445113117	8973	0.0221817522632005	-0.0179534582103332	0.0623169627367343	0.0204746135484965	0.278671215694865	0.627880094386274	unclassified	unclassified	unclassified	unclassified	Methanomassiliicoccales	Thermoplasmata	Candidatus Thermoplasmatota	Archaea
Eubacteriales sp.	HG3A.0762	order	0.0653070322077343	8973	0.0221569989621048	-0.0179636914649613	0.0622776893891709	0.0204673143669417	0.279035389600433	0.627987809928413	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.1647	family	0.015602362643486	8973	0.0220408617987617	-0.0179083282197912	0.0619900518173146	0.0203798231847076	0.279502455336775	0.628326584194222	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1031	order	0.0280842527582748	8973	-0.0222260069632768	-0.0625833731703144	0.0181313592437609	0.0205880564508013	0.280368332179017	0.629560112415554	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0580	order	0.245514320739998	8973	0.0220508641230886	-0.0180373640310579	0.062139092277235	0.0204507573872819	0.280955178645118	0.630165005209672	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteria sp.	HG3A.0911	superkingdom	0.066644377577176	8973	-0.021982495662974	-0.0619904184918924	0.0180254271659444	0.0204097701658683	0.281484141340236	0.630638849390935	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria
Blautia sp.	HG3A.0206	genus	0.603477097960548	8973	0.0220102119117851	-0.0180824164039742	0.0621028402275443	0.0204530024351143	0.281895762856132	0.630849029616033	unclassified	unclassified	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1564	order	0.00702106318956871	8973	-0.0219063456814064	-0.0618725506706086	0.0180598593077959	0.0203885041950842	0.282652179247554	0.631243687220146	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1003	order	0.0385601248189012	8973	-0.0219490705426306	-0.0619978774175191	0.0180997363322579	0.0204306440989394	0.282708129943934	0.631243687220146	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0263	order	0.299453917307478	8973	-0.0219370762068788	-0.0620276725276954	0.0181535201139377	0.0204519656403123	0.283473319985759	0.631838267786957	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Christensenella hongkongensis	HG3A.0176	species	0.649949849548646	8973	-0.0219280628951547	-0.0620136516411915	0.018157525850882	0.0204494110457653	0.283611031031828	0.631838267786957	unclassified	Christensenella hongkongensis	Christensenella	Christensenellaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1453	order	0.00869274490137078	8973	0.0218669496391252	-0.0181832552109419	0.0619171544891924	0.0204313460226775	0.284529473430772	0.632715618438176	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.1270	family	0.0550540510420149	8973	-0.0218326365721027	-0.0618293530874475	0.0181640799432421	0.0204040732696347	0.284642341191582	0.632715618438176	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacterium limosum	HG3A.1697	species	0.0237378803075894	8973	-0.0217747965974233	-0.0617789711831559	0.0182293779883094	0.020407876493369	0.28600996329811	0.634337847220009	unclassified	Eubacterium limosum	Eubacterium	Eubacteriaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0781	order	0.211412013819236	8973	-0.0217338857773403	-0.0616632018812546	0.0181954303265739	0.0203695110503372	0.286011271164689	0.634337847220009	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroides ilei	HG3A.1902	species	0.00278613618633679	8973	0.0217422713425076	-0.018237777266874	0.0617223199518892	0.0203955695959479	0.28643954858751	0.634578687439963	unclassified	Bacteroides ilei	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1114	order	0.0362197704223783	8973	0.0217042136713586	-0.0182528874420468	0.0616613147847641	0.020383860521461	0.287007084541284	0.63512716032826	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Barnesiellaceae sp.	HG3A.1180	family	0.0166053716705673	8973	-0.0216682997418019	-0.0616581857151854	0.0183215862315816	0.0204005887778447	0.288200693802517	0.63705832650111	unclassified	unclassified	unclassified	Barnesiellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Bifidobacteriaceae sp.	HG3A.1607	family	0.0630781232586649	8973	0.0216458675888707	-0.0183371621471235	0.0616288973248649	0.0203970912469162	0.288617397371634	0.637269781738257	unclassified	unclassified	unclassified	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
Clostridia sp.	HG3A.1687	class	0.00490359968795275	8973	0.0216452627320066	-0.0183678375880639	0.0616583630520772	0.0204124296634415	0.288993335994604	0.637390857721433	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0820	order	0.0426836063746796	8973	-0.021608198799086	-0.0616064021053623	0.0183900045071902	0.0204048320616373	0.289640235201091	0.638108620282094	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1095	order	0.0608492143095955	8973	-0.021590584085823	-0.0616078871934203	0.0184267190217744	0.0204145736016779	0.290263787590091	0.638773412822984	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0711	order	0.218655967903711	8973	0.0215753670424835	-0.0184858257303685	0.0616365598153355	0.0204369657276572	0.291132705963649	0.639071575671478	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Ruminococcus champanellensis	HG3A.0716	species	0.0547197146996545	8973	-0.0215260392715871	-0.0615003053190668	0.0184482267758925	0.0203926205970758	0.291189012891821	0.639071575671478	unclassified	Ruminococcus champanellensis	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1006	order	0.0708793045804079	8973	-0.0215243728967406	-0.0615101680994738	0.0184614223059927	0.0203985018157044	0.291365486201603	0.639071575671478	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Staphylococcus equorum subsp. equorum	HG3A.1978	subspecies	0.0162710353282068	8973	-0.0215041906406305	-0.0614791302164469	0.0184707489351859	0.0203929626279924	0.291687076855596	0.639071575671478	Staphylococcus equorum subsp. equorum	Staphylococcus equorum	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.1868	family	0.00880419034882425	8973	0.0215527765820259	-0.018561160367913	0.0616667135319647	0.0204638716462372	0.292273007152708	0.63964930451833	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Clostridia sp.	HG3A.1751	class	0.00445781789813886	8973	-0.0214167173485256	-0.0613822669411286	0.0185488322440773	0.0203881074388606	0.293539945564539	0.641228805082172	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Bacteroides ndongoniae	HG3A.1359	species	0.0133734536944166	8973	-0.0214229157650336	-0.0614083131785087	0.0185624816484416	0.0203982978330764	0.293640797894053	0.641228805082172	unclassified	Bacteroides ndongoniae	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Firmicutes sp.	HG3A.1091	phylum	0.0247408893346707	8973	0.0213881528663384	-0.0185775119304626	0.0613538176631393	0.0203882296080613	0.294186465103629	0.641714432121652	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0891	order	0.031427616181879	8973	0.0213191437912047	-0.0186738895402715	0.0613121771226808	0.0204021911585104	0.296077490495144	0.645130426600286	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteria sp.	HG3A.1673	superkingdom	0.00479215424049928	8973	-0.0212536339723416	-0.0612370781605112	0.018729810215828	0.0203973008555962	0.297448181713715	0.647406404278206	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	Bacteria
Oscillospiraceae sp.	HG3A.0765	family	0.196924105650284	8973	0.0212282131255802	-0.0187902991543728	0.0612467254055332	0.0204151911365706	0.298449913462178	0.64838584424482	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0917	order	0.102975593447008	8973	0.02121470039099	-0.0188105260011618	0.0612399267831418	0.0204186161311454	0.29883862851504	0.64838584424482	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Enterococcus gallinarum	HG3A.1862	species	0.00713250863702218	8973	0.0212285646916984	-0.0188260920316532	0.0612832214150501	0.0204336296360963	0.298878109563733	0.64838584424482	unclassified	Enterococcus gallinarum	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0256	family	0.449348044132397	8973	0.0212841833523164	-0.0189252730614158	0.0614936397660485	0.020512598795646	0.299477620772368	0.648977158551475	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Agathobaculum desmolans	HG3A.1429	species	0.0178312715925554	8973	0.0210692580076314	-0.0189311572362803	0.0610696732515431	0.0204059605063536	0.301863764804958	0.65343464900528	unclassified	Agathobaculum desmolans	Agathobaculum	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Phocaeicola barnesiae	HG3A.1475	species	0.00958430848099855	8973	-0.0209803667960667	-0.0609769940731212	0.0190162604809877	0.0204040268513843	0.303862043873742	0.657043744106076	unclassified	Phocaeicola barnesiae	Phocaeicola	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Coprococcus eutactus	HG3A.0155	species	0.570043463724507	8973	-0.0210287488550684	-0.0611560101151568	0.01909851240502	0.0204706691532186	0.304324989612343	0.657328731643636	unclassified	Coprococcus eutactus	Coprococcus	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Bacteroidales sp.	HG3A.0517	order	0.132842973364538	8973	-0.0210267401381949	-0.0612329976777568	0.0191795174013669	0.0205109695592033	0.305322267969385	0.658765980346989	unclassified	unclassified	unclassified	unclassified	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Lachnospiraceae sp.	HG3A.0629	family	0.278613618633679	8973	0.020901982127507	-0.0191417463538821	0.0609457106088961	0.0204280564141575	0.306241365569305	0.660031607660229	unclassified	unclassified	unclassified	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eggerthellales sp.	HG3A.0122	order	0.60448010698763	8973	0.0211473129534398	-0.0194491581944402	0.0617437841013198	0.0207100298494212	0.307228110755311	0.661440129988387	unclassified	unclassified	unclassified	unclassified	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria
Clostridia sp.	HG3A.1533	class	0.00880419034882425	8973	-0.0207915135743047	-0.0608088384732901	0.0192258113246807	0.020414585104253	0.308485492993791	0.663427631194664	unclassified	unclassified	unclassified	unclassified	unclassified	Clostridia	Firmicutes	Bacteria
Bacteroides fluxus	HG3A.1715	species	0.00434637245068539	8973	0.0207107466628462	-0.019259612211593	0.0606811055372854	0.0203906254474844	0.309800309856989	0.665534215439527	unclassified	Bacteroides fluxus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
Eubacteriales sp.	HG3A.1632	order	0.0125933355622423	8973	0.0206580826428008	-0.0192818067417348	0.0605979720273364	0.0203750695653867	0.310663006840264	0.665976154848778	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1289	order	0.0122589992198819	8973	-0.0207098430360122	-0.0607509501146897	0.0193312640426653	0.0204267190474243	0.310677037476055	0.665976154848778	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1970	order	0.00300902708124373	8973	0.0206228362004014	-0.0193725987015399	0.0606182711023426	0.0204034181428408	0.312161825791777	0.668437135055748	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.1762	order	0.00412348155577845	8973	-0.0204771700334233	-0.060302281372622	0.0193479413057753	0.0203158987131795	0.313517944058207	0.670617585081402	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0412	family	0.425721609272261	8973	0.0205627704673624	-0.0194946665466107	0.0606202074813355	0.0204350496984688	0.314322782180186	0.671615417252604	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0061	order	0.812883093725621	8973	0.0205264674921855	-0.0196426166259064	0.0606955516102774	0.0204920030975957	0.316524675689016	0.674247865059297	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0914	order	0.0337679705784019	8973	-0.0204671982622836	-0.0605215513604498	0.0195871548358826	0.0204334764428194	0.316539879191546	0.674247865059297	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0331	order	0.280396745792934	8973	-0.0204977560460461	-0.0606268744581796	0.0196313623660874	0.0204716173533417	0.316720356169253	0.674247865059297	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Eubacteriales sp.	HG3A.0837	order	0.0690961774211523	8973	0.020387479065713	-0.0195532058731463	0.0603281640045723	0.0203751457977078	0.31704837742729	0.674247865059297	unclassified	unclassified	unclassified	unclassified	Eubacteriales	Clostridia	Firmicutes	Bacteria
Proteus mirabilis	HG3A.1934	species	0.00534938147776663	8973	0.0204053035420932	-0.019586827043685	0.0603974341278715	0.0204017323131437	0.31725315161984	0.674247865059297	unclassified	Proteus mirabilis	Proteus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
Ruminococcus callidus	HG3A.0247	species	0.274601582525354	8973	0.0204102640050983	-0.0196401253043949	0.0604606533145914	0.0204314531984185	0.317839966839108	0.674559380586305	unclassified	Ruminococcus callidus	Ruminococcus	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
Oscillospiraceae sp.	HG3A.0806	family	0.295107544856793	8973	-0.0205151166750294	-0.0607911753647584	0.0197609420146996	0.0205465782476466	0.318079385505683	0.674559380586305	unclassified	unclassified	unclassified	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
