genus	id	positive_size	positive_estimate	positive_p.value	positive_q.value	positive_message	negative_size	negative_estimate	negative_p.value	negative_q.value	negative_message	name	hl1	hl2
Enterococcus	MF0050	259	1.52016388113593	1.29200782520696e-06	0.000129846786433299		159	1.16773434554754	0.0849150849150849	0.387907546998456		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Enterococcus	MF0012	270	1.49225214271237	2.59677588527886e-06	0.000173983984313684		186	0.794388219108336	0.971028971028971	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Enterococcus	MF0015	443	1.35581915852851	7.95286715877051e-05	0.00399631574728218		402	1.08846613978338	0.200799200799201	0.672677322677323		fructose degradation	carbohydrate degradation	monosaccharide degradation
Enterococcus	MF0060	112	1.48715931607017	0.000262025126322415	0.0105334100781611		48	0.794550508124219	0.875124875124875	1		glycerol degradation I	lipid degradation	glycerol degradation
Enterococcus	MF0097	54	0.815942932331923	0.846153846153846	1		59	1.59543424123026	0.00034860543085673	0.0116782819337004		homoacetogenesis	gas metabolism	acetogenesis
Enterococcus	MF0065	481	1.34039795692286	0.000435186061668697	0.0124960569136297		388	0.972897682874844	0.594405594405594	1		Bifidobacterium shunt	central metabolism	energy metabolism
Enterococcus	MF0094	133	1.38510200504279	0.00173957079221963	0.0437067161545182		77	1.05371822116201	0.35964035964036	0.858361418800979		propionate production II	organic acid metabolism	propionate metabolism
Mitsuokella	MF0012	274	1.4797529837004	2.87192711632592e-06	0.000288628675190755		188	0.784631096683846	0.973026973026973	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Mitsuokella	MF0050	260	1.50210266346776	1.77132558138829e-06	0.000288628675190755		159	1.16730606900258	0.0679320679320679	0.368131868131868		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Mitsuokella	MF0049	435	1.44611012153312	5.42658065175288e-06	0.000363580903667443		323	1.05174033384893	0.2997002997003	0.856600845962548		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Mitsuokella	MF0015	447	1.35718474016964	9.0809156846664e-05	0.00456316013154487		403	1.08859627720328	0.178821178821179	0.653510126237399		fructose degradation	carbohydrate degradation	monosaccharide degradation
Mitsuokella	MF0065	485	1.3407973183021	0.000252911442712927	0.00847253333088305		388	0.978154235335408	0.585414585414585	1		Bifidobacterium shunt	central metabolism	energy metabolism
Mitsuokella	MF0097	54	0.818795361818717	0.857142857142857	1		59	1.59984034793919	0.0002346841032123	0.00847253333088305		homoacetogenesis	gas metabolism	acetogenesis
Mitsuokella	MF0060	116	1.43336772767509	0.000773923778011031	0.0222226684828882		50	0.767699418858293	0.915084915084915	1		glycerol degradation I	lipid degradation	glycerol degradation
Mitsuokella	MF0094	133	1.39016018635846	0.00162912291858747	0.0409317133295103		77	1.05217772679625	0.383616383616384	0.856600845962548		propionate production II	organic acid metabolism	propionate metabolism
Catenibacterium	MF0050	259	1.52623441644018	6.08772847612012e-07	0.000122363342370014		159	1.1662143727868	0.0709290709290709	0.362418069735143		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Catenibacterium	MF0049	435	1.44971461814148	2.56238200885536e-06	0.000257519391889964		323	1.03940210034152	0.344655344655345	0.872948104527052		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Catenibacterium	MF0012	275	1.47767240345279	5.15007082747518e-06	0.000345054745440837		188	0.781675325354495	0.983016983016983	0.998001998001998		trehalose degradation	carbohydrate degradation	disaccharide degradation
Catenibacterium	MF0015	447	1.36054305369755	8.74250090251842e-05	0.00439310670351551		404	1.08154879896262	0.210789210789211	0.702797202797203		fructose degradation	carbohydrate degradation	monosaccharide degradation
Catenibacterium	MF0065	484	1.33954815479233	0.000375946658123661	0.0125942130471426		389	0.971232400127089	0.636363636363636	0.998001998001998		Bifidobacterium shunt	central metabolism	energy metabolism
Catenibacterium	MF0097	54	0.810264233421919	0.872127872127872	0.998001998001998		59	1.5813478549962	0.000344048562434444	0.0125942130471426		homoacetogenesis	gas metabolism	acetogenesis
Catenibacterium	MF0060	116	1.43464460254132	0.000718971276171434	0.0206447466443512		50	0.759797512832001	0.917082917082917	0.998001998001998		glycerol degradation I	lipid degradation	glycerol degradation
Catenibacterium	MF0094	133	1.39279803733168	0.000966438317610918	0.0242817627299743		77	1.04452055488367	0.373626373626374	0.872948104527052		propionate production II	organic acid metabolism	propionate metabolism
Saccharomyces	MF0050	260	1.49841982944943	5.49173732851105e-07	0.000109834746570221		159	1.17547298806784	0.0719280719280719	0.388800388800389		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Saccharomyces	MF0012	275	1.46474688479286	5.84134573782993e-06	0.000477030103531052		187	0.791092777010472	0.97002997002997	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Saccharomyces	MF0049	436	1.4373668211078	7.15545155296578e-06	0.000477030103531052		323	1.04221112514884	0.330669330669331	0.841380841380842		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Saccharomyces	MF0015	448	1.3554904560886	0.000243797767997561	0.0119239723404519		404	1.08395790542526	0.181818181818182	0.656486370772085		fructose degradation	carbohydrate degradation	monosaccharide degradation
Saccharomyces	MF0065	485	1.33682306978289	0.000357719170213556	0.0119239723404519		388	0.977915092135356	0.587412587412587	0.993964019174103		Bifidobacterium shunt	central metabolism	energy metabolism
Saccharomyces	MF0097	54	0.806557183199398	0.869130869130869	1		59	1.59580176798333	0.000312150510348751	0.0119239723404519		homoacetogenesis	gas metabolism	acetogenesis
Saccharomyces	MF0094	133	1.39202520804134	0.000792241289264359	0.0226354654075531		77	1.05464742619548	0.358641358641359	0.841380841380842		propionate production II	organic acid metabolism	propionate metabolism
Saccharomyces	MF0060	116	1.43426735631358	0.00115051668685812	0.0287629171714529		50	0.764885223944282	0.906093906093906	1		glycerol degradation I	lipid degradation	glycerol degradation
Amedibacillus	MF0012	275	1.46721052641767	2.63116976836225e-06	0.000190114723941717		188	0.782984004102121	0.982017982017982	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Amedibacillus	MF0049	435	1.44240177611116	2.83753319315995e-06	0.000190114723941717		323	1.04488944984859	0.317682317682318	0.876429452900041		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Amedibacillus	MF0050	260	1.502030139369	1.44601987150105e-06	0.000190114723941717		159	1.16923642679783	0.0799200799200799	0.417044493967571		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Amedibacillus	MF0015	447	1.36087851410111	0.000125834333614198	0.00632317526411342		404	1.08213496149155	0.216783216783217	0.702797202797203		fructose degradation	carbohydrate degradation	monosaccharide degradation
Amedibacillus	MF0065	484	1.33901636597775	0.000239240934292754	0.00961748555856872		389	0.973033883558462	0.593406593406593	1		Bifidobacterium shunt	central metabolism	energy metabolism
Amedibacillus	MF0097	54	0.806255370165619	0.861138861138861	1		59	1.59243926432312	0.000444299823474529	0.0148840440863967		homoacetogenesis	gas metabolism	acetogenesis
Amedibacillus	MF0060	116	1.43371796609586	0.00102166173996351	0.0293362871046665		50	0.764061845873078	0.907092907092907	1		glycerol degradation I	lipid degradation	glycerol degradation
Amedibacillus	MF0094	132	1.39936020777116	0.00116892456426477	0.0293692296771525		77	1.05136175698055	0.370629370629371	0.876429452900041		propionate production II	organic acid metabolism	propionate metabolism
Massilimicrobiota	MF0012	274	1.48818741205269	2.49359427709029e-06	0.000250606224847574		188	0.784376941197385	0.984015984015984	0.997002997002997		trehalose degradation	carbohydrate degradation	disaccharide degradation
Massilimicrobiota	MF0050	259	1.52453434417615	2.18404989772582e-06	0.000250606224847574		159	1.17209968439479	0.0659340659340659	0.348756506651244		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Massilimicrobiota	MF0049	435	1.45403374827474	6.80913217287179e-06	0.00045621185558241		323	1.04621611815789	0.315684315684316	0.846551176096631		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Massilimicrobiota	MF0015	447	1.37193202757495	0.000150773852941339	0.00669910890075424		404	1.09131221323127	0.173826173826174	0.623911802483231		fructose degradation	carbohydrate degradation	monosaccharide degradation
Massilimicrobiota	MF0097	54	0.80817398250537	0.87012987012987	0.997002997002997		59	1.59880654841523	0.000166644500018762	0.00669910890075424		homoacetogenesis	gas metabolism	acetogenesis
Massilimicrobiota	MF0065	484	1.35531023623038	0.0002346841032123	0.00786191745761204		389	0.980495256334551	0.571428571428571	0.997002997002997		Bifidobacterium shunt	central metabolism	energy metabolism
Massilimicrobiota	MF0060	116	1.4385277357051	0.000709812531060426	0.0203817598204494		50	0.767760797993155	0.902097902097902	0.997002997002997		glycerol degradation I	lipid degradation	glycerol degradation
Massilimicrobiota	MF0094	133	1.39540064134859	0.00275636756477388	0.060608563137554		77	1.05288746666375	0.353646353646354	0.846551176096631		propionate production II	organic acid metabolism	propionate metabolism
Latilactobacillus	MF0050	260	1.51534434878573	6.7688623771685e-07	0.000136054133781087		159	1.17812014077012	0.0829170829170829	0.401598401598402		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Latilactobacillus	MF0012	273	1.46448312009074	5.77221819748575e-06	0.000563194124264872		188	0.789369349902582	0.97002997002997	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Latilactobacillus	MF0049	434	1.42887524582638	8.4058824517145e-06	0.000563194124264872		323	1.04801613615034	0.306693306693307	0.878496503496504		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Latilactobacillus	MF0015	446	1.35046545752635	0.000134903237690998	0.00677888769397265		404	1.08565217158457	0.18981018981019	0.657790485376692		fructose degradation	carbohydrate degradation	monosaccharide degradation
Latilactobacillus	MF0097	54	0.804456166619823	0.886113886113886	1		59	1.57595364599538	0.000225592784374047	0.00906882993183668		homoacetogenesis	gas metabolism	acetogenesis
Latilactobacillus	MF0065	483	1.32985759688047	0.000275695666483964	0.00923580482721281		389	0.975045285835468	0.583416583416583	1		Bifidobacterium shunt	central metabolism	energy metabolism
Latilactobacillus	MF0060	116	1.43261282886266	0.00118733244766264	0.0340934031400271		50	0.755274907593012	0.902097902097902	1		glycerol degradation I	lipid degradation	glycerol degradation
Latilactobacillus	MF0094	133	1.38920210949944	0.00137141155808757	0.0344567153969501		77	1.04066085011007	0.401598401598402	0.887047018915151		propionate production II	organic acid metabolism	propionate metabolism
Lacticaseibacillus	MF0050	260	1.50853196352461	1.65136955838125e-06	0.000331925281234631		159	1.17329124459889	0.0749250749250749	0.386152309229232		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Lacticaseibacillus	MF0049	435	1.44030178732574	3.97490713155087e-06	0.000399478166720862		323	1.04868849424817	0.321678321678322	0.879054279054279		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Lacticaseibacillus	MF0012	273	1.46017334369688	5.9796008468308e-06	0.000400633256737664		188	0.786487449117631	0.968031968031968	1		trehalose degradation	carbohydrate degradation	disaccharide degradation
Lacticaseibacillus	MF0015	446	1.354335980024	0.000168911737390617	0.00848781480387849		404	1.09231585209348	0.174825174825175	0.661893661893662		fructose degradation	carbohydrate degradation	monosaccharide degradation
Lacticaseibacillus	MF0065	483	1.33405700422026	0.000289366222113145	0.00969376844079035		389	0.978871504050886	0.582417582417583	1		Bifidobacterium shunt	central metabolism	energy metabolism
Lacticaseibacillus	MF0097	54	0.807274885462324	0.863136863136863	1		59	1.59455210766165	0.000280252516753494	0.00969376844079035		homoacetogenesis	gas metabolism	acetogenesis
Lacticaseibacillus	MF0094	133	1.39626282409225	0.000920463984393221	0.0264304658375768		77	1.05127282192138	0.34965034965035	0.879054279054279		propionate production II	organic acid metabolism	propionate metabolism
Lacticaseibacillus	MF0060	114	1.41146447774287	0.00190542407897014	0.0478737799841249		50	0.763431385394322	0.914085914085914	1		glycerol degradation I	lipid degradation	glycerol degradation
Rubneribacter	MF0050	260	1.5192439674625	1.13799605113378e-06	0.00022873720627789		159	1.17369369649571	0.0759240759240759	0.363350934779506		threonine degradation II	amino acid degradation	polar, uncharged amino acid degradation
Rubneribacter	MF0012	275	1.4859035295949	2.73435145505896e-06	0.000274802321233425		188	0.786953811080954	0.963036963036963	0.99998001998002		trehalose degradation	carbohydrate degradation	disaccharide degradation
Rubneribacter	MF0049	436	1.45147500745084	6.1178559914491e-06	0.000409896351427089		323	1.04775365299004	0.31968031968032	0.854564040610552		threonine degradation I	amino acid degradation	polar, uncharged amino acid degradation
Rubneribacter	MF0015	448	1.36866126538801	0.000150773852941339	0.00757638611030229		404	1.08997856528472	0.178821178821179	0.661649825584252		fructose degradation	carbohydrate degradation	monosaccharide degradation
